verification_key	marine	freshwater	terrestrial	checklist_datasetKey
4005004	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5641274	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5334527	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3190845	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3033898	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3981817	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7695021	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3981814	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4938153	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3981543	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4938160	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3033868	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3033896	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8044946	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3033905	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5333408	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2883007	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7135755	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7777960	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5682465	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2882803	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8400045	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7327990	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5333354	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2888298	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2882849	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2882753	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2888310	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3152861	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2927484	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2927530	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7427650	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2928576	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7323906	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2928613	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2928668	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2928583	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2928624	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2928666	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2928589	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7324046	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3678256	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2927522	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5330085	FALSE	TRUE	FALSE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2868827	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2870583	FALSE	TRUE	FALSE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2868796	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2867614	FALSE	TRUE	FALSE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2867631	FALSE	TRUE	FALSE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5330661	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3190653	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7313595	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2873991	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2874019	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2925532	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2925518	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5667614	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2925530	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2925515	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2925527	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2925514	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2925492	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2925496	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5341154	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7455425	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3875113	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3039418	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5372457	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5421385	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5421389	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5274964	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5371610	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5371605	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3753098	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3032698	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7544073	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3754587	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5567694	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3032646	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7339492	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8223023	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3032653	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3032611	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3754353	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7339396	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5299675	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5299536	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8418777	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2753146	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2752849	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5300102	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8690876	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3086240	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2985944	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7172720	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5690854	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5362004	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5361982	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5690287	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7334263	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7334368	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
2985949	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7334576	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3033965	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5686494	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5704991	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3113852	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3089154	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3092125	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3137829	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3092576	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3151666	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3126046	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3107177	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8542672	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5387817	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3119219	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3100344	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4250826	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3129064	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4926336	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5400552	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3100375	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5401007	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3094253	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5386764	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3141890	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3105768	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8042568	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
6077549	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3123663	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5391810	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3128091	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3110767	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5392859	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3088405	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5392270	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3148392	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3147913	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3114343	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3132570	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5389029	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3112110	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3089146	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3098176	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5391292	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3119285	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7832723	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8537667	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3103791	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8392258	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3104491	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3128007	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3114225	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3109086	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3120391	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4255472	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5402627	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3119225	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3112123	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4217250	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3146717	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3129010	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
9448191	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5397564	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8584304	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4210773	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5831060	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3110686	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5401239	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
9182765	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3131614	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3110293	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3112364	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3122323	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3114986	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4243464	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3104314	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5395475	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5403743	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3147146	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3114679	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5392683	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3114667	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3110905	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3123300	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3101193	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7749287	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5391882	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3092946	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5391480	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5399550	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3133887	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3088310	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3129663	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3103180	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3151692	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3109117	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3098183	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3125933	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3138195	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3122924	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3098951	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3139003	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3104150	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3110588	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3148548	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3127727	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5403742	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5701337	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7706146	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3138953	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8180804	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4227439	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3110041	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3096529	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3121668	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3102871	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5389017	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3125901	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3112994	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3090783	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5389402	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3120950	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3127691	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3145214	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7587923	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3088282	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3128962	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8133114	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3112361	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3125765	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7223276	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3133950	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3113637	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3119181	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3133938	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3121226	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8211936	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7505045	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4933624	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3151558	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5403272	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3136929	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3128279	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
6063730	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5402874	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8323119	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
6076312	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3148560	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5393689	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3103082	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3146791	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3113745	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3138327	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3086784	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3088488	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
6304873	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3120713	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5389058	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3089150	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5831068	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8002952	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5390611	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
7066596	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4245384	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3107896	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3134867	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5391599	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5396551	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
6443709	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5386938	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3094939	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3140910	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5392083	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3094899	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
8305028	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5396474	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3114643	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3142974	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5389173	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3146683	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3142208	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3148589	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3125944	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
4206362	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3147168	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5709400	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3092782	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3118430	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5388595	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3121258	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3128437	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5392883	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3147018	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5401508	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3119175	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3120024	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3102823	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3123249	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3119191	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
3151811	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
5387639	FALSE	FALSE	TRUE	9ff7d317-609b-4c08-bd86-3bc404b77c42
