verificationKey,marine,freshwater,terrestrial,datasetKey,taxonKey,scientificName
2926572,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266218,Physostegia virginiana (L.) Benth.
2926686,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266215,Sideritis lanata L.
2926688,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266211,Sideritis montana L.
2926884,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266253,Satureja montana L.
2926885,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266258,Satureja hortensis L.
2926992,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266237,Salvia hispanica L.
2926995,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266238,Salvia verticillata L.
2927000,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266273,Salvia sclarea L.
2927001,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266226,Salvia reflexa Hornem.
2927004,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266219,Salvia officinalis L.
2927026,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266221,Salvia glutinosa L.
2927028,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266272,Salvia nemorosa L.
2927030,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266250,Salvia aethiopis L.
2927075,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266236,Elsholtzia ciliata (Thunb.) Hyl.
2927096,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266239,Ocimum basilicum L.
2927174,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266228,Mentha requienii Benth.
2927220,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266260,Dracocephalum parviflorum Nutt.
2927222,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266271,Dracocephalum moldavica L.
2927224,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266223,Dracocephalum thymiflorum L.
2927230,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266210,Stachys byzantina K. Koch
2927296,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266251,Stachys cretica L.
2927303,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266266,Lavandula stoechas L.
2927305,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266276,Lavandula angustifolia Mill.
2927484,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264946,Cuscuta suaveolens Seringe
2927522,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264964,Cuscuta planiflora Ten.
2927530,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264947,Cuscuta epilinum Weihe
2927684,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264790,Navarretia squarrosa (Eschsch.) Hook. & Arnott
2927727,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264793,Phlox subulata L.
2927744,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264786,Phlox paniculata L.
2927783,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264794,Phlox maculata L.
2927850,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264788,Polemonium caeruleum L.
2928034,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266338,Nemophila maculata Benth. ex Lindl.
2928153,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266336,Phacelia purshii Buckl.
2928226,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266360,Phacelia tanacetifolia Benth.
2928238,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266358,Phacelia campanularia A. Gray
2928538,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264955,Ipomoea hederacea (L.) Jacq. var. integriuscula A. Gray
2928576,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264949,Ipomoea purpurea (L.) Roth
2928583,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264954,Ipomoea x leucantha Jacq.
2928589,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264960,Ipomoea tricolor Cav.
2928613,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264951,Ipomoea wrightii A. Gray
2928624,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264956,Ipomoea hederifolia L.
2928666,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264959,Dichondra micrantha Urb.
2928668,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264952,Dichondra argentea Humb. & Bonpl. ex Willd.
2928751,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266975,Datura stramonium L.
2928755,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266932,Datura innoxia Mill.
2928761,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266959,Nicotiana alata Link & Otto
2928766,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266954,Nicotiana longiflora Cav.
2928767,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266976,Nicotiana sylvestris Spegazz.
2928774,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266968,Nicotiana tabacum L.
2928775,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266978,Nicotiana rustica L.
2928779,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266940,Nicotiana forgetiana Hemsl.
2928783,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266960,Nicotiana glauca Graham
2928809,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266936,Lycium chinense Mill.
2928835,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266945,Lycium barbarum L.
2928861,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266962,Petunia integrifolia (Hook.) Schinz & Thell.
2928979,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266939,Hyoscyamus albus L.
2929710,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266948,Solanum chenopodioides Lam.
2929892,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266937,Solanum elaeagnifolium Cav.
2930080,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266949,Solanum ptychanthum Dunal
2930137,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266965,Solanum lycopersicum L.
2930262,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266977,Solanum tuberosum L.
2930805,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266955,Solanum sarachoides Sendtn.
2931104,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266929,Solanum pseudocapsicum L.
2931914,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266969,Solanum viarum Dun.
2932011,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266963,Solanum carolinense L.
2932146,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266943,Solanum physalifolium Rusby var. nitidibaccatum (Bitter) Edmonds
2932184,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266972,Solanum sisymbriifolium Lam.
2932501,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266935,Solanum pygmaeum Cav.
2932905,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266930,Salpiglossis sinuata Ruiz & Pav.
2932944,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266942,Capsicum annuum L.
2947311,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266729,Cicer arietinum L.
2948921,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266821,Cullen americanum (L.) Rydberg
2949235,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266738,Aeschynomene americana L.
2949250,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266727,Aeschynomene indica L.
2951968,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266816,Ulex minor Roth
2951998,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266715,Ulex gallii Planch.
2956441,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266758,Colutea x media Willd.
2957408,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264655,Senna obtusifolia (L.) Irwin & Barneby
2957966,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264656,Senna occidentalis (L.) Link
2959124,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266800,Dorycnium hirsutum (L.) Seringe
2959128,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266722,Dorycnium pentaphyllum Scop.
2959443,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264654,Gleditsia triacanthos L.
2963817,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266708,Lupinus luteus L.
2964025,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266817,Lupinus angustifolius L.
2964167,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266667,Lupinus albus L.
2964355,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266690,Lupinus polyphyllus Lindl.
2965209,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266744,Medicago murex Willd.
2965221,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266657,Medicago laciniata (L.) Mill.
2965226,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266662,Medicago monantha (C.A. Mey.) Trautv. subsp. incisa (Benth.) Verloove & Lambinon
2965232,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266701,Medicago carstiensis Wulfen
2965233,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266801,Medicago fischeriana (Seringe) Trautv.
2965254,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266698,Medicago tornata subsp. helix (Willd.) Ooststr. & Reichg.
2965280,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266652,Medicago truncatula Gaertn.
2965299,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266726,Medicago orbicularis (L.) Bartal.
2965397,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266651,Medicago scutellata (L.) Mill.
2965406,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266646,Medicago intertexta (L.) Mill. subsp. intertexta
2965409,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266724,Medicago intertexta (L.) Mill. subsp. ciliaris (L.) Ponert
2965419,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266774,Medicago praecox DC.
2965434,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266668,Medicago monspeliaca (L.) Trautv.
2965438,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266666,Medicago rigidula (L.) All.
2965459,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266706,Medicago doliata Carmign.
2965461,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266739,Medicago turbinata (L.) All.
2965485,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266820,Medicago littoralis Rohde ex Loisel.
2965531,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266745,Medicago polymorpha L. s.l.
2970619,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266728,Sesbania cannabina (Retz.) Pers.
2971016,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266751,Melilotus indicus (L.) All.
2971033,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266665,Melilotus infestus Guss.
2971036,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266761,Melilotus elegans Salzm. ex Seringe
2971068,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266776,Melilotus wolgicus Poiret
2971095,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266673,Melilotus albus Med.
2971107,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266700,Melilotus messanensis (L.) All.
2971112,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266704,Melilotus sulcatus Desf.
2972595,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266803,Onobrychis viciifolia Scop.
2972703,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266703,Onobrychis caput-galli (L.) Lam.
2974753,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266718,Vicia lutea L.
2974793,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266760,Vicia sylvatica L.
2974822,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266802,Vicia melanops Smith
2974826,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266749,Vicia hyrcanica Fisch. & C.A. Mey.
2974832,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266752,Vicia faba L.
2974876,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266790,Vicia assyriaca Boiss.
2974887,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266680,Vicia ervilia (L.) Willd.
2974901,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266645,Vicia grandiflora Scop.
2974921,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266731,Vicia villosa Roth subsp. varia (Host) Corb.
2974936,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266799,Vicia villosa Roth subsp. eriocarpa (Hausskn.) P.W. Ball
2974946,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266707,Vicia dumetorum L.
2975097,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266713,Vicia noeana Reut. ex Boiss.
2975135,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266642,Vicia serratifolia Jacq.
2975187,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266702,Vicia cuspidata Boiss.
2975257,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266814,Vicia hybrida L.
2975262,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266788,Vicia peregrina L.
2975309,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266684,Vicia bithynica (L.) L.
2975384,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266709,Vicia benghalensis L.
2975393,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266670,Vicia sicula (Rafin.) Guss.
2975416,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266746,Vicia monantha Retz.
2975667,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266721,Galega officinalis L.
2977222,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266688,Ononis alopecuroides L.
2977234,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266741,Ononis natrix L.
2982380,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266663,Vigna radiata (L.) Wilczek
2983965,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266697,Halimodendron halodendron (Pallas) Voss
2984366,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264881,Soleirolia soleirolii (Req.) Dandy
2984466,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264887,Laportea aestuans (L.) Chew
2984532,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264663,Zelkova serrata (Thunb.) Makino
2984676,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264683,Pachysandra terminalis Siebold & Zucc.
2985863,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265054,Sedum spectabile Boreau
2985944,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265036,Kalanchoe blossfeldiana Poelln.
2985949,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265052,Sempervivum tectorum L.
2985965,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266828,Deutzia scabra Thunb.
2985994,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266823,Hydrangea macrophylla (Thunb.) Ser.
2985995,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266824,Hydrangea paniculata Siebold
2986022,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266827,Philadelphus pubescens Loisel.
2986045,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266825,Philadelphus coronarius L.
2986129,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264870,Ribes spicatum E. Robson
2986130,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264872,Ribes sanguineum Pursh
2986132,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264868,Ribes divaricatum Douglas
2986184,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264869,Ribes alpinum L.
2987948,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265377,Neillia tanakae Franch. & Savatier
2988354,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265446,Physocarpus opulifolius (L.) Maxim.
2989222,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265442,Rubus tricolor Focke
2989557,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265488,Rubus parviflorus Nutt.
2992543,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265370,Rubus laciniatus Willd.
2993761,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265466,Rubus spectabilis Pursh
2994120,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265451,Rubus cockburnianus Hemsl.
2994912,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265459,Rubus odoratus L.
2995149,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265367,Rubus phoenicolasius Maxim.
2996525,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265439,Rubus armeniacus Focke
3000406,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265381,Stranvaesia davidiana Decaisne
3000610,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265402,Chaenomeles japonica (Thundb.) Spach
3001270,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265490,Malus x purpurea (Barbier) Rehd.
3001362,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265468,Malus baccata (L.) Borkh.
3001650,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265408,Malus sieboldii (Regel) Rehd.
3001978,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265398,Agrimonia repens L.
3002263,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265364,Rosa majalis J. Herrmann
3002372,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265476,Rosa blanda Ait.
3003709,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265449,Rosa glauca Pourr.
3003979,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265472,Rosa rugosa Thunb.
3006974,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265400,Rosa pendulina L.
3011247,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265448,Rosa nitida Willd.
3012089,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265473,Sorbaria sorbifolia (L.) A. Braun
3012103,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265411,Sorbaria kirilowii (Regel) Maxim.
3012117,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265447,Sorbaria tomentosa (Lindl.) Rehd.
3012254,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265441,Sorbus intermedia (Ehrh.) Pers.
3012400,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265453,Sorbus hybrida L.
3013206,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265479,Sorbus domestica L.
3015457,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265376,Crataegus persimilis Sarg.
3015577,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265363,Crataegus pedicellata Sarg.
3020871,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265365,Prunus lusitanica L.
3021496,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265474,Prunus laurocerasus L.
3021730,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265421,Prunus cerasifera Ehrh.
3021850,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265419,Prunus serotina Ehrh.
3021922,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265416,Prunus cerasus L.
3022203,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265412,Prunus x fruticans Weihe
3022668,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265403,Prunus virginiana L.
3023852,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265438,Amelanchier spicata (Lam.) K. Koch
3024109,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265387,Amelanchier lamarckii F.G. Schroeder
3024146,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265462,Eriobotrya japonica (Thunb.) Lindl.
3025564,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265464,Cotoneaster villosulus (Rehd. & E.H. Wilson) Flinck & B. Hylmö
3025605,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265368,Cotoneaster zabelii C.K. Schneider
3025617,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265477,Cotoneaster horizontalis Decaisne
3025731,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265413,Cotoneaster moupinensis Franch.
3025758,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265418,Cotoneaster hylmoei Flinck & B. Hylmö
3025769,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265383,Cotoneaster lucidus Schltdl.
3025858,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265431,Cotoneaster ambiguus Rehd. & E.H. Wilson
3025875,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265465,Cotoneaster conspicuus C. Marquand
3025896,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265397,Cotoneaster dielsianus Pritzel
3025907,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265409,Cotoneaster qungbixiensis Fryer & B. Hylmö
3025932,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265422,Cotoneaster fangianus T.T. Yu
3025935,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265433,Cotoneaster nanshan M. Vilm. ex Mottet
3025944,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265382,Cotoneaster mairei H. Léveillé
3025989,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265437,Cotoneaster ganghobaensis Fryer & B. Hylmö
3026004,FALSE,FALSE,TRUE,9ff7d317-609b-4c08-bd86-3bc404b77c42,141265399,Cotoneaster x watereri Exell
