"","taxonID","isMarine","isFreshwater","isTerrestrial","source"
"95","https://www.gbif.org/species/1420769",FALSE,FALSE,TRUE,""
"96","https://www.gbif.org/species/1420791",FALSE,FALSE,TRUE,""
"97","https://www.gbif.org/species/1420795",FALSE,FALSE,TRUE,""
"98","https://www.gbif.org/species/1420828",FALSE,FALSE,TRUE,""
"99","https://www.gbif.org/species/1420829",FALSE,FALSE,TRUE,""
"100","https://www.gbif.org/species/1420846",FALSE,FALSE,TRUE,""
"101","https://www.gbif.org/species/1420857",FALSE,FALSE,TRUE,""
"102","https://www.gbif.org/species/1421095",FALSE,FALSE,TRUE,""
"103","https://www.gbif.org/species/1421105",FALSE,FALSE,TRUE,""
"104","https://www.gbif.org/species/1422818",FALSE,TRUE,FALSE,""
"105","https://www.gbif.org/species/1423286",FALSE,TRUE,FALSE,""
"106","https://www.gbif.org/species/1450317",FALSE,FALSE,TRUE,""
"107","https://www.gbif.org/species/1464288",FALSE,FALSE,TRUE,""
"108","https://www.gbif.org/species/1477054",FALSE,FALSE,TRUE,""
"109","https://www.gbif.org/species/1477289",FALSE,FALSE,TRUE,""
"110","https://www.gbif.org/species/1488930",FALSE,FALSE,TRUE,""
"111","https://www.gbif.org/species/1530823",FALSE,FALSE,TRUE,""
"112","https://www.gbif.org/species/1544340",FALSE,FALSE,TRUE,""
"113","https://www.gbif.org/species/1547108",FALSE,FALSE,TRUE,""
"114","https://www.gbif.org/species/1548900",FALSE,FALSE,TRUE,""
"115","https://www.gbif.org/species/1553384",FALSE,FALSE,TRUE,""
"116","https://www.gbif.org/species/1553410",FALSE,FALSE,TRUE,""
"117","https://www.gbif.org/species/1554705",FALSE,FALSE,TRUE,""
"118","https://www.gbif.org/species/1574948",FALSE,FALSE,TRUE,""
"119","https://www.gbif.org/species/1574951",FALSE,FALSE,TRUE,""
"120","https://www.gbif.org/species/1574962",FALSE,FALSE,TRUE,""
"121","https://www.gbif.org/species/1593181",FALSE,FALSE,TRUE,""
"122","https://www.gbif.org/species/1593767",FALSE,FALSE,TRUE,""
"123","https://www.gbif.org/species/1595142",FALSE,FALSE,TRUE,""
"124","https://www.gbif.org/species/1596749",FALSE,FALSE,TRUE,""
"125","https://www.gbif.org/species/1599075",FALSE,FALSE,TRUE,""
"126","https://www.gbif.org/species/1606124",FALSE,FALSE,TRUE,""
"127","https://www.gbif.org/species/1622796",FALSE,FALSE,TRUE,""
"128","https://www.gbif.org/species/1626042",FALSE,FALSE,TRUE,""
"129","https://www.gbif.org/species/1626096",FALSE,FALSE,TRUE,""
"130","https://www.gbif.org/species/1650106",FALSE,TRUE,TRUE,""
"131","https://www.gbif.org/species/1651430",FALSE,TRUE,TRUE,""
"132","https://www.gbif.org/species/1652150",FALSE,TRUE,TRUE,""
"133","https://www.gbif.org/species/1652212",FALSE,TRUE,TRUE,""
"134","https://www.gbif.org/species/1690429",FALSE,FALSE,TRUE,""
"135","https://www.gbif.org/species/1702101",FALSE,FALSE,TRUE,""
"136","https://www.gbif.org/species/1713034",FALSE,FALSE,TRUE,""
"137","https://www.gbif.org/species/1713418",FALSE,FALSE,TRUE,""
"138","https://www.gbif.org/species/1718308",FALSE,FALSE,TRUE,""
"139","https://www.gbif.org/species/1719204",FALSE,FALSE,TRUE,""
"140","https://www.gbif.org/species/1722140",FALSE,FALSE,TRUE,""
"141","https://www.gbif.org/species/1722299",FALSE,FALSE,TRUE,""
"142","https://www.gbif.org/species/1736574",FALSE,FALSE,TRUE,""
"143","https://www.gbif.org/species/1737808",FALSE,FALSE,TRUE,""
"144","https://www.gbif.org/species/1737917",FALSE,FALSE,TRUE,""
"145","https://www.gbif.org/species/1740482",FALSE,FALSE,TRUE,""
"146","https://www.gbif.org/species/1748805",FALSE,FALSE,TRUE,""
"147","https://www.gbif.org/species/1749449",FALSE,FALSE,TRUE,""
"148","https://www.gbif.org/species/1749886",FALSE,FALSE,TRUE,""
"149","https://www.gbif.org/species/1749936",FALSE,FALSE,TRUE,""
"150","https://www.gbif.org/species/1750056",FALSE,FALSE,TRUE,""
"151","https://www.gbif.org/species/1750097",FALSE,FALSE,TRUE,""
"152","https://www.gbif.org/species/1750157",FALSE,FALSE,TRUE,""
"153","https://www.gbif.org/species/1750159",FALSE,FALSE,TRUE,""
"154","https://www.gbif.org/species/1759673",FALSE,FALSE,TRUE,""
"155","https://www.gbif.org/species/1782763",FALSE,FALSE,TRUE,""
"156","https://www.gbif.org/species/1785185",FALSE,FALSE,TRUE,""
"157","https://www.gbif.org/species/1787590",FALSE,FALSE,TRUE,""
"158","https://www.gbif.org/species/1793877",FALSE,FALSE,TRUE,""
"159","https://www.gbif.org/species/1820406",FALSE,FALSE,TRUE,""
"160","https://www.gbif.org/species/1824113",FALSE,FALSE,TRUE,""
"161","https://www.gbif.org/species/1830147",FALSE,FALSE,TRUE,""
"162","https://www.gbif.org/species/1830271",FALSE,FALSE,TRUE,""
"163","https://www.gbif.org/species/1830284",FALSE,FALSE,TRUE,""
"164","https://www.gbif.org/species/1831168",FALSE,FALSE,TRUE,""
"165","https://www.gbif.org/species/1832810",TRUE,FALSE,FALSE,""
"166","https://www.gbif.org/species/1836899",FALSE,FALSE,TRUE,""
"167","https://www.gbif.org/species/1837172",FALSE,FALSE,TRUE,""
"168","https://www.gbif.org/species/1849209",FALSE,FALSE,TRUE,""
"169","https://www.gbif.org/species/1850279",FALSE,FALSE,TRUE,""
"170","https://www.gbif.org/species/1850450",FALSE,FALSE,TRUE,""
"171","https://www.gbif.org/species/1852118",FALSE,FALSE,TRUE,""
"172","https://www.gbif.org/species/1852751",FALSE,FALSE,TRUE,""
"173","https://www.gbif.org/species/1856130",FALSE,FALSE,TRUE,""
"174","https://www.gbif.org/species/1856133",FALSE,FALSE,TRUE,""
"175","https://www.gbif.org/species/1856701",FALSE,FALSE,TRUE,""
"176","https://www.gbif.org/species/1857068",FALSE,FALSE,TRUE,""
"177","https://www.gbif.org/species/1857577",FALSE,FALSE,TRUE,""
"178","https://www.gbif.org/species/1857626",FALSE,FALSE,TRUE,""
"179","https://www.gbif.org/species/1858100",FALSE,FALSE,TRUE,""
"180","https://www.gbif.org/species/1869858",FALSE,FALSE,TRUE,""
"181","https://www.gbif.org/species/1870450",FALSE,FALSE,TRUE,""
"182","https://www.gbif.org/species/1871826",FALSE,FALSE,TRUE,""
"183","https://www.gbif.org/species/1872901",FALSE,FALSE,TRUE,""
"184","https://www.gbif.org/species/1873079",FALSE,FALSE,TRUE,""
"185","https://www.gbif.org/species/1873890",FALSE,FALSE,TRUE,""
"186","https://www.gbif.org/species/1873903",FALSE,FALSE,TRUE,""
"187","https://www.gbif.org/species/1873919",FALSE,FALSE,TRUE,""
"188","https://www.gbif.org/species/1876452",FALSE,FALSE,TRUE,""
"189","https://www.gbif.org/species/1876542",FALSE,FALSE,TRUE,""
"190","https://www.gbif.org/species/1876941",FALSE,FALSE,TRUE,""
"191","https://www.gbif.org/species/1877032",FALSE,FALSE,TRUE,""
"192","https://www.gbif.org/species/1877941",FALSE,FALSE,TRUE,""
"193","https://www.gbif.org/species/1877988",FALSE,FALSE,TRUE,""
"194","https://www.gbif.org/species/1878470",FALSE,FALSE,TRUE,""
"195","https://www.gbif.org/species/1878490",FALSE,FALSE,TRUE,""
"196","https://www.gbif.org/species/1879452",FALSE,FALSE,TRUE,""
"197","https://www.gbif.org/species/1882905",FALSE,FALSE,TRUE,""
"198","https://www.gbif.org/species/1932752",FALSE,FALSE,TRUE,""
"199","https://www.gbif.org/species/1941864",FALSE,FALSE,TRUE,""
"200","https://www.gbif.org/species/1945569",FALSE,FALSE,TRUE,""
"201","https://www.gbif.org/species/1957570",FALSE,FALSE,TRUE,""
"202","https://www.gbif.org/species/1983000",FALSE,FALSE,TRUE,""
"203","https://www.gbif.org/species/1983288",FALSE,FALSE,TRUE,""
"204","https://www.gbif.org/species/1983888",FALSE,FALSE,TRUE,""
"205","https://www.gbif.org/species/1986452",FALSE,FALSE,TRUE,""
"206","https://www.gbif.org/species/1997215",FALSE,FALSE,TRUE,""
"207","https://www.gbif.org/species/2000152",FALSE,FALSE,TRUE,""
"208","https://www.gbif.org/species/2000204",FALSE,FALSE,TRUE,""
"209","https://www.gbif.org/species/2008616",FALSE,FALSE,TRUE,""
"210","https://www.gbif.org/species/2008878",FALSE,FALSE,TRUE,""
"211","https://www.gbif.org/species/2009281",FALSE,FALSE,TRUE,""
"212","https://www.gbif.org/species/2012118",FALSE,FALSE,TRUE,""
"213","https://www.gbif.org/species/2012126",FALSE,FALSE,TRUE,""
"214","https://www.gbif.org/species/2020655",FALSE,FALSE,TRUE,""
"215","https://www.gbif.org/species/2020686",FALSE,FALSE,TRUE,""
"216","https://www.gbif.org/species/2020688",FALSE,FALSE,TRUE,""
"217","https://www.gbif.org/species/2020779",FALSE,FALSE,TRUE,""
"218","https://www.gbif.org/species/2020835",FALSE,FALSE,TRUE,""
"219","https://www.gbif.org/species/2020879",FALSE,FALSE,TRUE,""
"220","https://www.gbif.org/species/2031786",FALSE,FALSE,TRUE,""
"221","https://www.gbif.org/species/2032333",FALSE,FALSE,TRUE,""
"222","https://www.gbif.org/species/2038171",FALSE,FALSE,TRUE,""
"223","https://www.gbif.org/species/2040612",FALSE,FALSE,TRUE,""
"224","https://www.gbif.org/species/2041682",FALSE,FALSE,TRUE,""
"225","https://www.gbif.org/species/2042185",FALSE,FALSE,TRUE,""
"226","https://www.gbif.org/species/2043586",FALSE,FALSE,TRUE,""
"227","https://www.gbif.org/species/2045436",FALSE,FALSE,TRUE,""
"228","https://www.gbif.org/species/2049181",FALSE,FALSE,TRUE,""
"229","https://www.gbif.org/species/2049661",FALSE,FALSE,TRUE,""
"230","https://www.gbif.org/species/2050224",FALSE,FALSE,TRUE,""
"231","https://www.gbif.org/species/2053954",FALSE,FALSE,TRUE,""
"232","https://www.gbif.org/species/2069572",FALSE,FALSE,TRUE,""
"233","https://www.gbif.org/species/2069721",FALSE,FALSE,TRUE,""
"234","https://www.gbif.org/species/2069916",FALSE,FALSE,TRUE,""
"235","https://www.gbif.org/species/2069955",FALSE,FALSE,TRUE,""
"236","https://www.gbif.org/species/2070692",FALSE,FALSE,TRUE,""
"237","https://www.gbif.org/species/2071540",FALSE,FALSE,TRUE,""
"238","https://www.gbif.org/species/2072061",FALSE,FALSE,TRUE,""
"239","https://www.gbif.org/species/2072331",FALSE,FALSE,TRUE,""
"240","https://www.gbif.org/species/2072648",FALSE,FALSE,TRUE,""
"241","https://www.gbif.org/species/2072677",FALSE,FALSE,TRUE,""
"242","https://www.gbif.org/species/2073062",FALSE,FALSE,TRUE,""
"243","https://www.gbif.org/species/2073431",FALSE,FALSE,TRUE,""
"244","https://www.gbif.org/species/2073544",FALSE,FALSE,TRUE,""
"245","https://www.gbif.org/species/2073947",FALSE,FALSE,TRUE,""
"246","https://www.gbif.org/species/2074362",FALSE,FALSE,TRUE,""
"247","https://www.gbif.org/species/2074753",FALSE,FALSE,TRUE,""
"248","https://www.gbif.org/species/2074978",FALSE,FALSE,TRUE,""
"249","https://www.gbif.org/species/2075500",FALSE,FALSE,TRUE,""
"250","https://www.gbif.org/species/2075983",FALSE,FALSE,TRUE,""
"251","https://www.gbif.org/species/2076179",FALSE,FALSE,TRUE,""
"252","https://www.gbif.org/species/2076211",FALSE,FALSE,TRUE,""
"253","https://www.gbif.org/species/2076228",FALSE,FALSE,TRUE,""
"254","https://www.gbif.org/species/2076239",FALSE,FALSE,TRUE,""
"255","https://www.gbif.org/species/2076248",FALSE,FALSE,TRUE,""
"256","https://www.gbif.org/species/2076260",FALSE,FALSE,TRUE,""
"257","https://www.gbif.org/species/2077209",FALSE,FALSE,TRUE,""
"258","https://www.gbif.org/species/2077734",FALSE,FALSE,TRUE,""
"259","https://www.gbif.org/species/2077747",FALSE,FALSE,TRUE,""
"260","https://www.gbif.org/species/2077950",FALSE,FALSE,TRUE,""
"261","https://www.gbif.org/species/2077985",FALSE,FALSE,TRUE,""
"262","https://www.gbif.org/species/2078062",FALSE,FALSE,TRUE,""
"263","https://www.gbif.org/species/2078547",FALSE,FALSE,TRUE,""
"264","https://www.gbif.org/species/2078852",FALSE,FALSE,TRUE,""
"265","https://www.gbif.org/species/2079037",FALSE,FALSE,TRUE,""
"266","https://www.gbif.org/species/2080592",FALSE,FALSE,TRUE,""
"267","https://www.gbif.org/species/2083970",FALSE,FALSE,TRUE,""
"268","https://www.gbif.org/species/2091932",FALSE,FALSE,TRUE,""
"269","https://www.gbif.org/species/2092040",FALSE,FALSE,TRUE,""
"270","https://www.gbif.org/species/2110811",TRUE,FALSE,FALSE,""
"271","https://www.gbif.org/species/2113865",TRUE,FALSE,FALSE,""
"272","https://www.gbif.org/species/2114326",TRUE,FALSE,FALSE,""
"273","https://www.gbif.org/species/2114446",TRUE,FALSE,FALSE,""
"274","https://www.gbif.org/species/2115697",TRUE,FALSE,FALSE,""
"275","https://www.gbif.org/species/2115717",TRUE,FALSE,FALSE,""
"276","https://www.gbif.org/species/2115719",TRUE,FALSE,FALSE,""
"277","https://www.gbif.org/species/2115724",TRUE,FALSE,FALSE,""
"278","https://www.gbif.org/species/2115729",TRUE,FALSE,FALSE,""
"279","https://www.gbif.org/species/2115741",TRUE,FALSE,FALSE,""
"280","https://www.gbif.org/species/2115769",TRUE,FALSE,FALSE,""
"281","https://www.gbif.org/species/2128502",FALSE,FALSE,TRUE,""
"282","https://www.gbif.org/species/2130305",FALSE,FALSE,TRUE,""
"283","https://www.gbif.org/species/2130398",FALSE,FALSE,TRUE,""
"284","https://www.gbif.org/species/2130586",FALSE,FALSE,TRUE,""
"285","https://www.gbif.org/species/2131035",FALSE,FALSE,TRUE,""
"286","https://www.gbif.org/species/2131090",FALSE,FALSE,TRUE,""
"287","https://www.gbif.org/species/2131854",FALSE,FALSE,TRUE,""
"288","https://www.gbif.org/species/2133582",FALSE,FALSE,TRUE,""
"289","https://www.gbif.org/species/2134305",FALSE,FALSE,TRUE,""
"290","https://www.gbif.org/species/2134374",FALSE,FALSE,TRUE,""
"291","https://www.gbif.org/species/2138649",FALSE,FALSE,TRUE,""
"292","https://www.gbif.org/species/2138688",FALSE,FALSE,TRUE,""
"293","https://www.gbif.org/species/2139092",FALSE,FALSE,TRUE,""
"294","https://www.gbif.org/species/2139331",FALSE,FALSE,TRUE,""
"295","https://www.gbif.org/species/2139488",FALSE,FALSE,TRUE,""
"296","https://www.gbif.org/species/2139961",FALSE,FALSE,TRUE,""
"297","https://www.gbif.org/species/2140406",FALSE,FALSE,TRUE,""
"298","https://www.gbif.org/species/2140598",FALSE,FALSE,TRUE,""
"299","https://www.gbif.org/species/2140648",FALSE,FALSE,TRUE,""
"300","https://www.gbif.org/species/2141241",FALSE,FALSE,TRUE,""
"301","https://www.gbif.org/species/2141617",FALSE,FALSE,TRUE,""
"302","https://www.gbif.org/species/2142456",FALSE,FALSE,TRUE,""
"303","https://www.gbif.org/species/2144994",FALSE,FALSE,TRUE,""
"304","https://www.gbif.org/species/2145078",FALSE,FALSE,TRUE,""
"305","https://www.gbif.org/species/2148040",FALSE,FALSE,TRUE,""
"306","https://www.gbif.org/species/2149679",FALSE,FALSE,TRUE,""
"307","https://www.gbif.org/species/2149761",FALSE,FALSE,TRUE,""
"308","https://www.gbif.org/species/2149784",FALSE,FALSE,TRUE,""
"309","https://www.gbif.org/species/2149847",FALSE,FALSE,TRUE,""
"310","https://www.gbif.org/species/2149911",FALSE,FALSE,TRUE,""
"311","https://www.gbif.org/species/2149937",FALSE,FALSE,TRUE,""
"312","https://www.gbif.org/species/2149992",FALSE,FALSE,TRUE,""
"313","https://www.gbif.org/species/2150043",FALSE,FALSE,TRUE,""
"314","https://www.gbif.org/species/2150089",FALSE,FALSE,TRUE,""
"315","https://www.gbif.org/species/2150319",FALSE,FALSE,TRUE,""
"316","https://www.gbif.org/species/2152822",FALSE,FALSE,TRUE,""
"317","https://www.gbif.org/species/2153287",FALSE,FALSE,TRUE,""
"318","https://www.gbif.org/species/2153442",FALSE,FALSE,TRUE,""
"319","https://www.gbif.org/species/2153712",FALSE,FALSE,TRUE,""
"320","https://www.gbif.org/species/2153759",FALSE,FALSE,TRUE,""
"321","https://www.gbif.org/species/2153791",FALSE,FALSE,TRUE,""
"322","https://www.gbif.org/species/2155557",FALSE,FALSE,TRUE,""
"323","https://www.gbif.org/species/2155807",FALSE,FALSE,TRUE,""
"324","https://www.gbif.org/species/2155867",FALSE,FALSE,TRUE,""
"325","https://www.gbif.org/species/2157203",FALSE,FALSE,TRUE,""
"326","https://www.gbif.org/species/2157242",FALSE,FALSE,TRUE,""
"327","https://www.gbif.org/species/2157245",FALSE,FALSE,TRUE,""
"328","https://www.gbif.org/species/2157278",FALSE,FALSE,TRUE,""
"329","https://www.gbif.org/species/2157335",FALSE,FALSE,TRUE,""
"330","https://www.gbif.org/species/2157928",FALSE,FALSE,TRUE,""
"331","https://www.gbif.org/species/2157942",FALSE,FALSE,TRUE,""
"332","https://www.gbif.org/species/2157944",FALSE,FALSE,TRUE,""
"333","https://www.gbif.org/species/2157949",FALSE,FALSE,TRUE,""
"334","https://www.gbif.org/species/2157984",FALSE,FALSE,TRUE,""
"335","https://www.gbif.org/species/2158821",FALSE,FALSE,TRUE,""
"336","https://www.gbif.org/species/2161467",FALSE,FALSE,TRUE,""
"337","https://www.gbif.org/species/2161710",FALSE,FALSE,TRUE,""
"338","https://www.gbif.org/species/2161911",FALSE,FALSE,TRUE,""
"339","https://www.gbif.org/species/2162003",FALSE,FALSE,TRUE,""
"340","https://www.gbif.org/species/2162049",FALSE,FALSE,TRUE,""
"341","https://www.gbif.org/species/2162464",FALSE,FALSE,TRUE,""
"342","https://www.gbif.org/species/2162525",FALSE,FALSE,TRUE,""
"343","https://www.gbif.org/species/2162537",FALSE,FALSE,TRUE,""
"344","https://www.gbif.org/species/2162924",FALSE,FALSE,TRUE,""
"345","https://www.gbif.org/species/2164194",FALSE,FALSE,TRUE,""
"346","https://www.gbif.org/species/2169430",FALSE,FALSE,TRUE,""
"347","https://www.gbif.org/species/2171214",FALSE,FALSE,TRUE,""
"348","https://www.gbif.org/species/2172103",FALSE,FALSE,TRUE,""
"349","https://www.gbif.org/species/2172282",FALSE,FALSE,TRUE,""
"350","https://www.gbif.org/species/2172885",FALSE,FALSE,TRUE,""
"351","https://www.gbif.org/species/2173236",FALSE,FALSE,TRUE,""
"352","https://www.gbif.org/species/2174528",FALSE,FALSE,TRUE,""
"353","https://www.gbif.org/species/2176168",FALSE,FALSE,TRUE,""
"354","https://www.gbif.org/species/2176858",FALSE,FALSE,TRUE,""
"355","https://www.gbif.org/species/2177741",FALSE,FALSE,TRUE,""
"356","https://www.gbif.org/species/2182943",FALSE,FALSE,TRUE,""
"357","https://www.gbif.org/species/2183597",FALSE,FALSE,TRUE,""
"358","https://www.gbif.org/species/2184876",FALSE,FALSE,TRUE,""
"359","https://www.gbif.org/species/2186348",FALSE,FALSE,TRUE,""
"360","https://www.gbif.org/species/2188249",FALSE,FALSE,TRUE,""
"361","https://www.gbif.org/species/2202641",FALSE,FALSE,TRUE,""
"362","https://www.gbif.org/species/2202786",FALSE,FALSE,TRUE,""
"363","https://www.gbif.org/species/2203165",FALSE,FALSE,TRUE,""
"364","https://www.gbif.org/species/2204780",FALSE,TRUE,TRUE,""
"365","https://www.gbif.org/species/2204831",TRUE,TRUE,FALSE,""
"366","https://www.gbif.org/species/2204981",FALSE,TRUE,FALSE,""
"367","https://www.gbif.org/species/2205951",FALSE,TRUE,FALSE,""
"368","https://www.gbif.org/species/2206086",FALSE,TRUE,FALSE,""
"369","https://www.gbif.org/species/2209044",FALSE,FALSE,TRUE,""
"370","https://www.gbif.org/species/2211355",FALSE,TRUE,FALSE,""
"371","https://www.gbif.org/species/2215949",TRUE,FALSE,FALSE,""
"372","https://www.gbif.org/species/2217322",TRUE,FALSE,FALSE,""
"373","https://www.gbif.org/species/2217341",FALSE,TRUE,FALSE,""
"374","https://www.gbif.org/species/2217982",FALSE,TRUE,FALSE,""
"375","https://www.gbif.org/species/2218531",FALSE,FALSE,TRUE,""
"376","https://www.gbif.org/species/2218567",FALSE,TRUE,FALSE,""
"377","https://www.gbif.org/species/2219863",FALSE,TRUE,FALSE,""
"378","https://www.gbif.org/species/2220312",FALSE,TRUE,FALSE,""
"379","https://www.gbif.org/species/2220347",FALSE,TRUE,FALSE,""
"380","https://www.gbif.org/species/2221606",FALSE,TRUE,FALSE,""
"381","https://www.gbif.org/species/2224970",FALSE,TRUE,FALSE,""
"382","https://www.gbif.org/species/2225646",TRUE,FALSE,FALSE,""
"383","https://www.gbif.org/species/2225770",TRUE,FALSE,FALSE,""
"384","https://www.gbif.org/species/2225772",TRUE,FALSE,FALSE,""
"385","https://www.gbif.org/species/2225776",FALSE,TRUE,FALSE,""
"386","https://www.gbif.org/species/2226990",FALSE,TRUE,FALSE,""
"387","https://www.gbif.org/species/2227000",FALSE,TRUE,FALSE,""
