verifiedKey,startYear,lastYear,sourceChecklist,sourceTaxa
2868827,2013,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264967
2869311,2006,2017,1738f272-6b5d-4f43-9a92-453a8c5ea50a,146042223
2869586,2010,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264969
2870583,2000,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264968
2873769,1680,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264697
2873861,1830,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267057
2873877,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145956317
2873926,1887,2013,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267055
2873991,1828,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264979
2873995,1999,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,148437407
2874019,1952,1952,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264981
2874024,1837,1837,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264702
2874190,1994,2004,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264784
2874199,2005,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264783
2874508,1901,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266597
2874509,2014,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266600
2874515,2017,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266605
2874538,2010,2010,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266604
2874569,1950,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266603
2874570,1949,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266601
2874575,1895,1955,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266602
2874621,1908,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266599
2874655,1882,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266606
2874680,1875,1875,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266598
2874692,1835,2004,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264690
2874695,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960275
2874701,1946,1946,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264686
2874706,1997,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264685
2874718,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145954740
2875968,2012,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264779
2876049,2017,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264776
2876571,1963,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264778
2876576,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962292
2876607,1992,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264775
2879098,2011,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264756
2879112,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961941
2879504,1988,2013,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264754
2880539,1950,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264757
2880580,1961,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264752
2882443,1998,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264668
2882753,1943,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264939
2882803,2014,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264933
2882849,1996,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264938
2882977,1858,1880,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264929
2883007,1903,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264928
2888298,1850,1949,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264937
2888310,1901,1956,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264940
2888323,1984,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264652
2888380,1888,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267108
2888438,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962556
2888440,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962566
2888446,1880,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267120
2888485,1891,1957,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267114
2888513,1824,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267109
2888553,1916,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264692
2888559,1903,2004,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267113
2888564,2010,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267112
2888579,2006,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267075
2888585,2007,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266436
2888588,2013,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266434
2888625,1990,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266433
2888634,1866,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267078
2888636,2012,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267062
2888706,2012,2013,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267088
2888732,1991,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267089
2888769,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960035
2888773,1813,1954,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267074
2888796,1891,2011,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267073
2888797,2006,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267095
2888799,1970,1970,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267080
2888805,1835,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267059
2888806,2015,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267081
2888814,1876,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267090
2888816,1835,1953,9ff7d317-609b-4c08-bd86-3bc404b77c42,141267079
2888859,2016,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266385
2888867,2007,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266414
2888869,1886,1994,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266417
2888871,1900,1992,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266424
2888943,1918,1918,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266423
2888946,1857,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266411
2888948,1997,1997,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266379
2888961,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962747
2888962,1895,1964,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266405
2888978,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962732
2888982,1893,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266383
2888987,1940,1949,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266416
2888990,1913,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266384
2888993,1928,1928,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266403
2889005,2011,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266393
2889010,2011,2012,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266400
2889019,1866,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266392
2889023,1904,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266390
2889024,2011,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266391
2889030,1903,1909,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266388
2889037,1954,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266425
2889038,1891,1954,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266420
2889088,1924,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266407
2889173,1882,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266397
2889198,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961971
2889229,1873,2010,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266422
2889304,2001,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266386
2889373,1855,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266431
2889378,1856,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266406
2889934,1953,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264589
2889980,1952,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266452
2890013,1891,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266459
2890035,1900,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266439
2890122,1824,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266458
2890287,1855,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266456
2890502,1900,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266467
2890541,1967,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266441
2890623,1998,2013,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266463
2890651,2013,2013,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266462
2890920,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959666
2890995,2009,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266454
2891031,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959656
2891079,1821,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266450
2891147,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959678
2891304,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959680
2891390,1813,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266448
2891613,1980,1980,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266460
2891617,1903,1953,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266464
2891621,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959918
2891622,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959914
2891628,1826,1971,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266451
2891664,2005,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266321
2891666,1792,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266323
2891677,2012,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266326
2891707,1954,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266327
2891755,1979,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266322
2891770,1891,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264727
2891774,2002,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264728
2891782,1839,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264729
2891783,1952,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264730
2892272,1850,1850,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266583
2903387,2000,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266592
2908428,1900,2008,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266595
2913315,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959292
2914404,2007,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266594
2914501,1906,1953,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266587
2914590,1902,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266584
2914754,1904,1909,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266590
2914818,1850,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266589
2916662,1812,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266591
2916767,1835,1922,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266585
2916822,1823,1854,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266593
2916975,1861,1924,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266581
2925351,2016,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266277
2925366,2005,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266279
2925492,1947,1947,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264990
2925494,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961529
2925496,1951,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264991
2925514,1893,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264989
2925515,1921,1940,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264987
2925518,1993,1993,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264984
2925527,1902,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264988
2925530,1996,2005,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264986
2925532,2016,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264983
2925616,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961540
2925754,1880,1896,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266331
2925756,1811,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266354
2925767,1854,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266353
2925790,1890,1890,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266362
2925816,2011,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266343
2925870,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962130
2925874,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962136
2925877,1877,1953,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266356
2925879,1924,1924,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266366
2925895,1906,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266364
2926041,1828,1828,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266367
2926042,2004,2013,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266371
2926045,1942,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266376
2926048,1821,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266363
2926050,1900,1900,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266351
2926055,1850,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266370
2926066,1884,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266349
2926108,1921,1927,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266357
2926110,1850,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266333
2926130,1836,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266347
2926572,2007,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266218
2926634,2010,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266281
2926686,1907,1907,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266215
2926688,1850,2013,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266211
2926884,1933,2008,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266253
2926885,1863,1959,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266258
2926894,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957989
2926903,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957307
2926992,2014,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266237
2926995,1863,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266238
2927000,1811,2012,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266273
2927001,1947,2012,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266226
2927004,1920,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266219
2927026,1890,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266221
2927028,1864,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266272
2927030,1835,1910,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266250
2927075,1996,2000,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266236
2927080,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960386
2927096,1886,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266239
2927174,2013,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266228
2927185,1835,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266278
2927204,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145958623
2927220,1893,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266260
2927222,1862,1975,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266271
2927224,1893,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266223
2927230,1882,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266210
2927296,1872,1942,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266251
2927303,2009,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266266
2927305,1949,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266276
2927323,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145962220
2927484,1976,1976,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264946
2927492,1950,1956,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264944
2927522,1895,1895,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264964
2927530,2011,2013,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264947
2927684,1877,2012,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264790
2927727,2009,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264793
2927744,2009,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264786
2927783,1943,1943,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264794
2927850,1864,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264788
2928026,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145957144
2928034,2016,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266338
2928153,1893,1893,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266336
2928226,1884,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266360
2928238,2012,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266358
2928538,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961847
2928560,1942,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264963
2928576,1936,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264949
2928583,1997,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264954
2928584,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961858
2928589,2005,2005,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264960
2928613,1993,2000,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264951
2928622,1952,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264955
2928624,1915,1915,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264956
2928666,2017,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264959
2928668,2015,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264952
2928739,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960583
2928751,1856,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266975
2928755,1949,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266932
2928761,1954,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266959
2928766,1895,1910,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266954
2928767,1924,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266976
2928774,1930,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266968
2928775,1868,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266978
2928779,1932,2001,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266940
2928783,2011,2011,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266960
2928809,1946,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266936
2928835,1857,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266945
2928861,2005,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266962
2928906,1902,1906,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266950
2928979,1933,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266939
2929362,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961755
2929710,1908,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266948
2929718,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961782
2929892,1997,1997,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266937
2930080,1995,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266949
2930137,1861,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266965
2930181,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145956105
2930222,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961760
2930248,1987,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266952
2930262,1867,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266977
2930805,1891,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266955
2930922,1890,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266933
2930930,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961785
2931104,2015,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266929
2931237,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961740
2931238,1940,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266957
2931738,1995,2009,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266964
2931914,2000,2000,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266969
2932011,1947,2013,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266963
2932146,1942,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266943
2932147,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145961746
2932184,1880,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266972
2932501,1902,1915,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266935
2932877,1893,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266961
2932905,1978,2001,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266930
2932944,1905,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266942
2938473,1916,1916,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266736
2947311,1835,2005,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266729
2948921,1915,2001,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266821
2949235,2003,2003,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266738
2949250,1999,1999,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266727
2951968,1852,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266816
2951998,1895,1961,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266715
2956441,1974,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266758
2956442,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145956386
2956453,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145956384
2957408,1992,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264655
2957966,1998,2005,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264656
2959124,2004,2004,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266800
2959128,1903,1903,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266722
2959443,1959,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141264654
2960919,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959640
2963019,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145955840
2963817,1869,2014,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266708
2964025,1861,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266817
2964167,1983,2007,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266667
2964355,1882,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266690
2965209,1923,1995,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266744
2965221,1891,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266657
2965226,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959422
2965232,1896,1896,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266701
2965233,1902,1904,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266801
2965250,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959398
2965254,1949,1949,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266698
2965280,1834,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266652
2965299,1854,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266726
2965331,1859,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266696
2965397,1911,2009,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266651
2965405,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959426
2965406,1858,1940,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266646
2965409,1947,1948,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266724
2965411,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959428
2965419,1887,2003,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266774
2965434,2015,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266668
2965438,1822,1959,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266666
2965459,1894,1940,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266706
2965461,1882,1882,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266739
2965485,1918,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266820
2965531,1813,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266745
2970585,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145960292
2970619,1949,1949,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266728
2971016,1851,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266751
2971024,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959632
2971033,2012,2015,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266665
2971036,1949,1949,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266761
2971053,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959628
2971068,1958,1958,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266776
2971095,1800,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266673
2971107,1948,1948,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266700
2971112,1893,2016,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266704
2972595,1835,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266803
2972703,1907,1907,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266703
2974753,1873,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266718
2974793,1886,1886,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266760
2974811,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959989
2974812,,,3f5e930b-52a5-461d-87ec-26ecd66f14a3,145959991
2974822,1877,2004,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266802
2974826,2000,2000,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266749
2974832,1863,2017,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266752
2974876,1960,1960,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266790
2974887,1824,1963,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266680
2974901,1893,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266645
2974921,1867,2018,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266731
2974936,1877,1934,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266799
2974946,1835,1969,9ff7d317-609b-4c08-bd86-3bc404b77c42,141266707
