taxonKey,marine,freshwater,terrestrial
141266858,FALSE,FALSE,TRUE
141266859,FALSE,FALSE,TRUE
141266860,FALSE,FALSE,TRUE
141266861,FALSE,FALSE,TRUE
141266862,FALSE,FALSE,TRUE
141266863,FALSE,FALSE,TRUE
141266864,FALSE,FALSE,TRUE
141266865,FALSE,FALSE,TRUE
141266866,FALSE,FALSE,TRUE
141266867,FALSE,FALSE,TRUE
141266868,FALSE,FALSE,TRUE
141266869,FALSE,FALSE,TRUE
141266870,FALSE,FALSE,TRUE
141266871,FALSE,FALSE,TRUE
141266872,FALSE,FALSE,TRUE
141266873,FALSE,FALSE,TRUE
141266874,FALSE,FALSE,TRUE
141266875,FALSE,FALSE,TRUE
141266876,FALSE,FALSE,TRUE
141266877,FALSE,FALSE,TRUE
141266878,FALSE,FALSE,TRUE
141266879,FALSE,FALSE,TRUE
141266880,FALSE,FALSE,TRUE
141266881,FALSE,FALSE,TRUE
141266882,FALSE,FALSE,TRUE
141266883,FALSE,FALSE,TRUE
141266884,FALSE,FALSE,TRUE
141266885,FALSE,FALSE,TRUE
141266886,FALSE,FALSE,TRUE
141266887,FALSE,FALSE,TRUE
141266889,FALSE,FALSE,TRUE
141266890,FALSE,FALSE,TRUE
141266891,FALSE,FALSE,TRUE
141266892,FALSE,FALSE,TRUE
141266894,FALSE,FALSE,TRUE
141266895,FALSE,FALSE,TRUE
141266896,FALSE,FALSE,TRUE
141266897,FALSE,FALSE,TRUE
141266898,FALSE,FALSE,TRUE
141266899,FALSE,FALSE,TRUE
141266900,FALSE,FALSE,TRUE
141266901,FALSE,FALSE,TRUE
141266902,FALSE,FALSE,TRUE
141266903,FALSE,FALSE,TRUE
141266904,FALSE,FALSE,TRUE
141266905,FALSE,FALSE,TRUE
141266906,FALSE,FALSE,TRUE
141266908,FALSE,FALSE,TRUE
141266909,FALSE,FALSE,TRUE
141266910,FALSE,FALSE,TRUE
141266911,FALSE,FALSE,TRUE
141266912,FALSE,FALSE,TRUE
141266913,FALSE,FALSE,TRUE
141266914,FALSE,FALSE,TRUE
141266915,FALSE,FALSE,TRUE
141266916,FALSE,FALSE,TRUE
141266917,FALSE,FALSE,TRUE
141266918,FALSE,FALSE,TRUE
141266919,FALSE,FALSE,TRUE
141266920,FALSE,FALSE,TRUE
141266921,FALSE,FALSE,TRUE
141266922,FALSE,FALSE,TRUE
141266923,FALSE,FALSE,TRUE
141266924,FALSE,FALSE,TRUE
141266926,FALSE,FALSE,TRUE
141266927,FALSE,FALSE,TRUE
141266928,FALSE,FALSE,TRUE
141266929,FALSE,FALSE,TRUE
141266930,FALSE,FALSE,TRUE
141266931,FALSE,FALSE,TRUE
141266932,FALSE,FALSE,TRUE
141266933,FALSE,FALSE,TRUE
141266934,FALSE,FALSE,TRUE
141266935,FALSE,FALSE,TRUE
141266936,FALSE,FALSE,TRUE
141266937,FALSE,FALSE,TRUE
141266938,FALSE,FALSE,TRUE
141266939,FALSE,FALSE,TRUE
141266940,FALSE,FALSE,TRUE
141266941,FALSE,FALSE,TRUE
141266942,FALSE,FALSE,TRUE
141266943,FALSE,FALSE,TRUE
141266944,FALSE,FALSE,TRUE
141266945,FALSE,FALSE,TRUE
141266946,FALSE,FALSE,TRUE
141266947,FALSE,FALSE,TRUE
141266948,FALSE,FALSE,TRUE
141266949,FALSE,FALSE,TRUE
141266950,FALSE,FALSE,TRUE
141266951,FALSE,FALSE,TRUE
141266952,FALSE,FALSE,TRUE
141266953,FALSE,FALSE,TRUE
141266954,FALSE,FALSE,TRUE
141266955,FALSE,FALSE,TRUE
141266956,FALSE,FALSE,TRUE
141266957,FALSE,FALSE,TRUE
141266958,FALSE,FALSE,TRUE
141266959,FALSE,FALSE,TRUE
141266960,FALSE,FALSE,TRUE
141266961,FALSE,FALSE,TRUE
141266962,FALSE,FALSE,TRUE
141266963,FALSE,FALSE,TRUE
141266964,FALSE,FALSE,TRUE
141266965,FALSE,FALSE,TRUE
141266966,FALSE,FALSE,TRUE
141266967,FALSE,FALSE,TRUE
141266968,FALSE,FALSE,TRUE
141266969,FALSE,FALSE,TRUE
141266970,FALSE,FALSE,TRUE
141266971,FALSE,FALSE,TRUE
141266972,FALSE,FALSE,TRUE
141266973,FALSE,FALSE,TRUE
141266974,FALSE,FALSE,TRUE
141266975,FALSE,FALSE,TRUE
141266976,FALSE,FALSE,TRUE
141266977,FALSE,FALSE,TRUE
141266978,FALSE,FALSE,TRUE
141266979,FALSE,FALSE,TRUE
141266981,FALSE,FALSE,TRUE
141266982,FALSE,FALSE,TRUE
141266983,FALSE,FALSE,TRUE
141266984,FALSE,FALSE,TRUE
141266985,FALSE,FALSE,TRUE
141266986,FALSE,FALSE,TRUE
141266987,FALSE,FALSE,TRUE
141266988,FALSE,FALSE,TRUE
141266989,FALSE,FALSE,TRUE
141266990,FALSE,FALSE,TRUE
141266991,FALSE,FALSE,TRUE
141266992,FALSE,FALSE,TRUE
141266993,FALSE,FALSE,TRUE
141266995,FALSE,FALSE,TRUE
141266996,FALSE,FALSE,TRUE
141266997,FALSE,FALSE,TRUE
141266998,FALSE,FALSE,TRUE
141267000,FALSE,FALSE,TRUE
141267001,FALSE,FALSE,TRUE
141267002,FALSE,FALSE,TRUE
141267003,FALSE,FALSE,TRUE
141267004,FALSE,FALSE,TRUE
141267005,FALSE,FALSE,TRUE
141267006,FALSE,FALSE,TRUE
141267007,FALSE,FALSE,TRUE
141267008,FALSE,FALSE,TRUE
141267009,FALSE,FALSE,TRUE
141267010,FALSE,FALSE,TRUE
141267011,FALSE,FALSE,TRUE
141267012,FALSE,FALSE,TRUE
141267013,FALSE,FALSE,TRUE
141267014,FALSE,FALSE,TRUE
141267015,FALSE,FALSE,TRUE
141267016,FALSE,FALSE,TRUE
141267017,FALSE,FALSE,TRUE
141267018,FALSE,FALSE,TRUE
141267019,FALSE,FALSE,TRUE
141267020,FALSE,FALSE,TRUE
141267021,FALSE,FALSE,TRUE
141267022,FALSE,FALSE,TRUE
141267024,FALSE,FALSE,TRUE
141267025,FALSE,FALSE,TRUE
141267026,FALSE,FALSE,TRUE
141267027,FALSE,FALSE,TRUE
141267028,FALSE,FALSE,TRUE
141267029,FALSE,FALSE,TRUE
141267030,FALSE,FALSE,TRUE
141267031,FALSE,FALSE,TRUE
141267032,FALSE,FALSE,TRUE
141267033,FALSE,FALSE,TRUE
141267034,FALSE,FALSE,TRUE
141267035,FALSE,FALSE,TRUE
141267036,FALSE,FALSE,TRUE
141267037,FALSE,FALSE,TRUE
141267038,FALSE,FALSE,TRUE
141267039,FALSE,FALSE,TRUE
141267040,FALSE,FALSE,TRUE
141267041,FALSE,FALSE,TRUE
141267042,FALSE,FALSE,TRUE
141267043,FALSE,FALSE,TRUE
141267044,FALSE,FALSE,TRUE
141267045,FALSE,FALSE,TRUE
141267046,FALSE,FALSE,TRUE
141267047,FALSE,FALSE,TRUE
141267048,FALSE,FALSE,TRUE
141267049,FALSE,FALSE,TRUE
141267051,FALSE,FALSE,TRUE
141267053,FALSE,FALSE,TRUE
141267055,FALSE,FALSE,TRUE
141267056,FALSE,FALSE,TRUE
141267057,FALSE,FALSE,TRUE
141267059,FALSE,FALSE,TRUE
141267060,FALSE,FALSE,TRUE
141267061,FALSE,FALSE,TRUE
141267062,FALSE,FALSE,TRUE
141267063,FALSE,FALSE,TRUE
141267064,FALSE,FALSE,TRUE
141267065,FALSE,FALSE,TRUE
141267066,FALSE,FALSE,TRUE
141267067,FALSE,FALSE,TRUE
141267068,FALSE,FALSE,TRUE
141267069,FALSE,FALSE,TRUE
141267070,FALSE,FALSE,TRUE
141267071,FALSE,FALSE,TRUE
141267072,FALSE,FALSE,TRUE
141267073,FALSE,FALSE,TRUE
141267074,FALSE,FALSE,TRUE
141267075,FALSE,FALSE,TRUE
141267076,FALSE,FALSE,TRUE
141267077,FALSE,FALSE,TRUE
141267078,FALSE,FALSE,TRUE
141267079,FALSE,FALSE,TRUE
141267080,FALSE,FALSE,TRUE
141267081,FALSE,FALSE,TRUE
141267082,FALSE,FALSE,TRUE
141267083,FALSE,FALSE,TRUE
141267084,FALSE,FALSE,TRUE
141267085,FALSE,FALSE,TRUE
141267086,FALSE,FALSE,TRUE
141267087,FALSE,FALSE,TRUE
141267088,FALSE,FALSE,TRUE
141267089,FALSE,FALSE,TRUE
141267090,FALSE,FALSE,TRUE
141267091,FALSE,FALSE,TRUE
141267092,FALSE,FALSE,TRUE
141267093,FALSE,FALSE,TRUE
141267094,FALSE,FALSE,TRUE
141267095,FALSE,FALSE,TRUE
141267096,FALSE,FALSE,TRUE
141267098,FALSE,TRUE,FALSE
141267099,FALSE,TRUE,FALSE
141267100,FALSE,TRUE,FALSE
141267101,FALSE,TRUE,FALSE
141267102,FALSE,TRUE,FALSE
141267103,FALSE,TRUE,FALSE
141267104,FALSE,TRUE,FALSE
141267106,FALSE,FALSE,TRUE
141267107,FALSE,FALSE,TRUE
141267108,FALSE,FALSE,TRUE
141267109,FALSE,FALSE,TRUE
141267110,FALSE,FALSE,TRUE
141267111,FALSE,FALSE,TRUE
141267112,FALSE,FALSE,TRUE
141267113,FALSE,FALSE,TRUE
141267114,FALSE,FALSE,TRUE
141267115,FALSE,FALSE,TRUE
141267116,FALSE,FALSE,TRUE
141267117,FALSE,FALSE,TRUE
141267118,FALSE,FALSE,TRUE
141267119,FALSE,FALSE,TRUE
141267120,FALSE,FALSE,TRUE
141267121,FALSE,FALSE,TRUE
141267122,FALSE,FALSE,TRUE
141267123,FALSE,FALSE,TRUE
141267124,FALSE,FALSE,TRUE
141267125,FALSE,FALSE,TRUE
141267127,FALSE,FALSE,TRUE
141267128,FALSE,FALSE,TRUE
141267129,FALSE,FALSE,TRUE
141267130,FALSE,FALSE,TRUE
141267131,FALSE,FALSE,TRUE
141267132,FALSE,FALSE,TRUE
141267133,FALSE,FALSE,TRUE
141267134,FALSE,FALSE,TRUE
141267135,FALSE,FALSE,TRUE
141267136,FALSE,FALSE,TRUE
141267137,FALSE,FALSE,TRUE
141267138,FALSE,FALSE,TRUE
141267139,FALSE,FALSE,TRUE
141267140,FALSE,FALSE,TRUE
141267141,FALSE,FALSE,TRUE
141267142,FALSE,FALSE,TRUE
141267143,FALSE,FALSE,TRUE
141267144,FALSE,FALSE,TRUE
141267145,FALSE,FALSE,TRUE
141267146,FALSE,FALSE,TRUE
141267147,FALSE,FALSE,TRUE
141267148,FALSE,FALSE,TRUE
141267149,FALSE,FALSE,TRUE
141267150,FALSE,FALSE,TRUE
141267151,FALSE,FALSE,TRUE
141267152,FALSE,FALSE,TRUE
141267153,FALSE,FALSE,TRUE
141267154,FALSE,FALSE,TRUE
141267155,FALSE,FALSE,TRUE
141267156,FALSE,FALSE,TRUE
141267157,FALSE,FALSE,TRUE
141267158,FALSE,FALSE,TRUE
141267159,FALSE,FALSE,TRUE
141267160,FALSE,FALSE,TRUE
141267161,FALSE,FALSE,TRUE
141267162,FALSE,FALSE,TRUE
141267163,FALSE,FALSE,TRUE
141267164,FALSE,FALSE,TRUE
141267166,FALSE,FALSE,TRUE
141267167,FALSE,FALSE,TRUE
141267168,FALSE,FALSE,TRUE
141267169,FALSE,FALSE,TRUE
141267170,FALSE,FALSE,TRUE
141267172,FALSE,FALSE,TRUE
141267174,FALSE,FALSE,TRUE
141267175,FALSE,FALSE,TRUE
141267176,FALSE,FALSE,TRUE
141267177,FALSE,FALSE,TRUE
141267178,FALSE,FALSE,TRUE
141267179,FALSE,FALSE,TRUE
141267180,FALSE,FALSE,TRUE
141267181,FALSE,FALSE,TRUE
141267182,FALSE,FALSE,TRUE
141267183,FALSE,FALSE,TRUE
141267184,FALSE,FALSE,TRUE
141267185,FALSE,FALSE,TRUE
141267186,FALSE,FALSE,TRUE
141267187,FALSE,FALSE,TRUE
141267188,FALSE,FALSE,TRUE
141267189,FALSE,FALSE,TRUE
141267190,FALSE,FALSE,TRUE
141267191,FALSE,FALSE,TRUE
141267192,FALSE,FALSE,TRUE
141267193,FALSE,FALSE,TRUE
141267194,FALSE,FALSE,TRUE
141267195,FALSE,FALSE,TRUE
141267196,FALSE,FALSE,TRUE
141267197,FALSE,FALSE,TRUE
141267198,FALSE,FALSE,TRUE
141267199,FALSE,FALSE,TRUE
141267200,FALSE,FALSE,TRUE
141267201,FALSE,FALSE,TRUE
141267202,FALSE,FALSE,TRUE
141267203,FALSE,FALSE,TRUE
141267204,FALSE,FALSE,TRUE
141267205,FALSE,FALSE,TRUE
141267206,FALSE,FALSE,TRUE
141267207,FALSE,FALSE,TRUE
141267208,FALSE,FALSE,TRUE
141267209,FALSE,FALSE,TRUE
141267210,FALSE,FALSE,TRUE
141267211,FALSE,FALSE,TRUE
141267212,FALSE,FALSE,TRUE
141267213,FALSE,FALSE,TRUE
141267214,FALSE,FALSE,TRUE
141267215,FALSE,FALSE,TRUE
141267216,FALSE,FALSE,TRUE
141267217,FALSE,FALSE,TRUE
141267218,FALSE,FALSE,TRUE
141267219,FALSE,FALSE,TRUE
141267220,FALSE,FALSE,TRUE
141267221,FALSE,FALSE,TRUE
141267223,FALSE,FALSE,TRUE
141267224,FALSE,FALSE,TRUE
141267225,FALSE,FALSE,TRUE
141267226,FALSE,FALSE,TRUE
141267227,FALSE,FALSE,TRUE
141267228,FALSE,FALSE,TRUE
141267229,FALSE,FALSE,TRUE
141267230,FALSE,FALSE,TRUE
141267231,FALSE,FALSE,TRUE
141267232,FALSE,FALSE,TRUE
141267233,FALSE,FALSE,TRUE
141267234,FALSE,FALSE,TRUE
141267235,FALSE,FALSE,TRUE
141267236,FALSE,FALSE,TRUE
141267237,FALSE,FALSE,TRUE
141267238,FALSE,FALSE,TRUE
141267239,FALSE,FALSE,TRUE
141267240,FALSE,FALSE,TRUE
141267241,FALSE,FALSE,TRUE
141267243,FALSE,FALSE,TRUE
141267244,FALSE,FALSE,TRUE
141267245,FALSE,FALSE,TRUE
141267246,FALSE,FALSE,TRUE
141267247,FALSE,FALSE,TRUE
141267248,FALSE,FALSE,TRUE
141267249,FALSE,FALSE,TRUE
141267251,FALSE,FALSE,TRUE
141267252,FALSE,FALSE,TRUE
141267253,FALSE,FALSE,TRUE
141267254,FALSE,FALSE,TRUE
143605003,FALSE,FALSE,TRUE
143605050,FALSE,FALSE,TRUE
143605085,FALSE,FALSE,TRUE
143605086,FALSE,FALSE,TRUE
143605087,FALSE,FALSE,TRUE
143605093,FALSE,FALSE,TRUE
143605107,FALSE,FALSE,TRUE
143605133,FALSE,FALSE,TRUE
148437407,FALSE,FALSE,TRUE
148437417,FALSE,FALSE,TRUE
148437420,FALSE,FALSE,TRUE
148437422,FALSE,FALSE,TRUE
148437423,FALSE,FALSE,TRUE
148437426,FALSE,FALSE,TRUE
148437430,FALSE,FALSE,TRUE
148437432,FALSE,FALSE,TRUE
148437473,FALSE,FALSE,TRUE
148437475,FALSE,FALSE,TRUE
140562891,FALSE,TRUE,FALSE
140562894,FALSE,TRUE,FALSE
140562895,FALSE,TRUE,FALSE
140562897,FALSE,TRUE,FALSE
140562898,FALSE,TRUE,FALSE
140562899,FALSE,TRUE,FALSE
140562900,FALSE,TRUE,FALSE
140562901,FALSE,TRUE,FALSE
140562902,FALSE,TRUE,FALSE
140562903,FALSE,TRUE,FALSE
140562906,TRUE,TRUE,FALSE
140562907,TRUE,TRUE,FALSE
140562910,FALSE,TRUE,FALSE
140562912,FALSE,TRUE,FALSE
140562916,FALSE,TRUE,FALSE
140562918,FALSE,TRUE,FALSE
140562922,TRUE,FALSE,FALSE
140562925,FALSE,TRUE,FALSE
140562926,FALSE,TRUE,FALSE
140562929,TRUE,FALSE,FALSE
140562932,TRUE,FALSE,FALSE
140562934,TRUE,FALSE,FALSE
140562935,TRUE,FALSE,FALSE
140562938,FALSE,TRUE,FALSE
140562941,FALSE,TRUE,FALSE
140562942,FALSE,TRUE,FALSE
140562944,FALSE,TRUE,FALSE
140562945,FALSE,TRUE,FALSE
140562946,FALSE,TRUE,FALSE
140562948,TRUE,FALSE,FALSE
140562949,TRUE,FALSE,FALSE
140562951,FALSE,TRUE,FALSE
140562954,FALSE,TRUE,FALSE
140562956,FALSE,TRUE,FALSE
140562957,FALSE,TRUE,FALSE
140562960,TRUE,FALSE,FALSE
140562964,FALSE,TRUE,FALSE
140562965,FALSE,TRUE,FALSE
140562968,FALSE,TRUE,FALSE
140562970,TRUE,TRUE,FALSE
140562972,FALSE,TRUE,FALSE
140562973,FALSE,TRUE,FALSE
140562976,TRUE,FALSE,FALSE
140562978,TRUE,FALSE,FALSE
140562979,TRUE,FALSE,FALSE
140562980,TRUE,FALSE,FALSE
140562981,TRUE,FALSE,FALSE
140562982,TRUE,FALSE,FALSE
140562985,TRUE,FALSE,FALSE
140562987,FALSE,TRUE,FALSE
140562989,FALSE,TRUE,FALSE
140562990,FALSE,TRUE,FALSE
140562992,FALSE,TRUE,FALSE
140562993,TRUE,FALSE,FALSE
140562995,TRUE,FALSE,FALSE
140562997,FALSE,TRUE,FALSE
140562998,FALSE,TRUE,FALSE
140562999,FALSE,TRUE,FALSE
140563000,FALSE,TRUE,FALSE
140563001,FALSE,TRUE,FALSE
140563003,TRUE,FALSE,FALSE
140563006,FALSE,TRUE,FALSE
140563008,FALSE,TRUE,FALSE
140563010,TRUE,FALSE,FALSE
140563011,TRUE,FALSE,FALSE
140563012,FALSE,TRUE,FALSE
140563014,FALSE,TRUE,FALSE
140563016,TRUE,FALSE,FALSE
140563018,FALSE,TRUE,FALSE
140563019,FALSE,TRUE,FALSE
140563021,FALSE,TRUE,FALSE
140563022,FALSE,TRUE,FALSE
140563025,TRUE,TRUE,FALSE
141117231,FALSE,TRUE,FALSE
141117232,FALSE,TRUE,FALSE
141117233,FALSE,TRUE,FALSE
141117234,FALSE,TRUE,FALSE
141117235,FALSE,TRUE,FALSE
141117236,FALSE,TRUE,FALSE
141117237,FALSE,TRUE,FALSE
141117238,FALSE,TRUE,FALSE
141117240,FALSE,TRUE,FALSE
141117241,FALSE,TRUE,FALSE
141117242,FALSE,TRUE,FALSE
141117243,FALSE,TRUE,FALSE
141117244,FALSE,TRUE,FALSE
141117245,FALSE,TRUE,FALSE
141117246,FALSE,TRUE,FALSE
141117247,FALSE,TRUE,FALSE
141117248,FALSE,TRUE,FALSE
141117249,FALSE,TRUE,FALSE
141117250,FALSE,TRUE,FALSE
141117251,FALSE,TRUE,FALSE
141117252,FALSE,TRUE,FALSE
141117253,FALSE,TRUE,FALSE
141117254,FALSE,TRUE,FALSE
141117255,FALSE,TRUE,FALSE
143611964,FALSE,TRUE,FALSE
148437687,TRUE,TRUE,FALSE
148437689,FALSE,TRUE,FALSE
148437702,TRUE,TRUE,FALSE
148437706,FALSE,FALSE,TRUE
148437708,FALSE,FALSE,TRUE
148437709,FALSE,FALSE,TRUE
148437713,FALSE,TRUE,FALSE
148437715,FALSE,TRUE,FALSE
148437718,FALSE,TRUE,FALSE
148437723,FALSE,FALSE,TRUE
148437727,FALSE,FALSE,TRUE
148437729,FALSE,FALSE,TRUE
148437730,FALSE,FALSE,TRUE
148437737,FALSE,FALSE,TRUE
148437742,FALSE,FALSE,TRUE
148437743,FALSE,FALSE,TRUE
148437746,FALSE,FALSE,TRUE
148437750,FALSE,FALSE,TRUE
148437752,FALSE,FALSE,TRUE
148437754,FALSE,FALSE,TRUE
148437757,FALSE,TRUE,FALSE
148437761,FALSE,FALSE,TRUE
148437763,FALSE,FALSE,TRUE
148437766,FALSE,FALSE,TRUE
148437767,FALSE,FALSE,TRUE
148437771,FALSE,FALSE,TRUE
148437775,FALSE,FALSE,TRUE
148437776,FALSE,TRUE,FALSE
148437781,FALSE,TRUE,FALSE
148437787,FALSE,FALSE,TRUE
148437789,FALSE,TRUE,FALSE
148437790,FALSE,FALSE,TRUE
148437791,FALSE,FALSE,TRUE
148437794,FALSE,FALSE,TRUE
148437797,FALSE,FALSE,TRUE
148437800,FALSE,FALSE,TRUE
148437801,FALSE,FALSE,TRUE
148437805,FALSE,TRUE,FALSE
148437806,FALSE,FALSE,TRUE
148437808,FALSE,FALSE,TRUE
148437810,FALSE,FALSE,TRUE
148437813,FALSE,FALSE,TRUE
148437814,FALSE,FALSE,TRUE
148437817,FALSE,FALSE,TRUE
148437820,FALSE,FALSE,TRUE
148437821,FALSE,FALSE,TRUE
148437823,FALSE,FALSE,TRUE
148437826,FALSE,FALSE,TRUE
148437829,FALSE,FALSE,TRUE
148437833,FALSE,FALSE,TRUE
148437835,FALSE,FALSE,TRUE
148437838,FALSE,FALSE,TRUE
148437840,FALSE,FALSE,TRUE
148437842,FALSE,FALSE,TRUE
148437847,FALSE,TRUE,FALSE
148437849,FALSE,TRUE,FALSE
148437851,FALSE,TRUE,FALSE
148437858,FALSE,TRUE,FALSE
148437861,FALSE,TRUE,FALSE
148437864,FALSE,TRUE,FALSE
148437865,FALSE,TRUE,FALSE
148437867,FALSE,TRUE,FALSE
148437871,FALSE,TRUE,FALSE
148437874,FALSE,FALSE,TRUE
148437877,FALSE,FALSE,TRUE
148437879,FALSE,FALSE,TRUE
148437880,FALSE,FALSE,TRUE
148437884,FALSE,TRUE,FALSE
148437885,FALSE,TRUE,FALSE
148437886,FALSE,TRUE,FALSE
148437888,FALSE,TRUE,FALSE
148437889,FALSE,TRUE,FALSE
148437903,FALSE,FALSE,TRUE
148437923,FALSE,TRUE,FALSE
148437930,FALSE,FALSE,TRUE
148437934,FALSE,FALSE,TRUE
148437937,FALSE,FALSE,TRUE
148437940,FALSE,FALSE,TRUE
148437943,FALSE,FALSE,TRUE
148437946,FALSE,FALSE,TRUE
148437949,FALSE,FALSE,TRUE
148437952,FALSE,FALSE,TRUE
148437955,FALSE,FALSE,TRUE
148437958,FALSE,FALSE,TRUE
148437959,FALSE,FALSE,TRUE
148437961,FALSE,FALSE,TRUE
148437965,FALSE,FALSE,TRUE
148437968,FALSE,FALSE,TRUE
148437969,FALSE,FALSE,TRUE
148437972,FALSE,FALSE,TRUE
148437974,FALSE,FALSE,TRUE
148437976,FALSE,FALSE,TRUE
148437977,FALSE,FALSE,TRUE
148437978,FALSE,FALSE,TRUE
148437982,FALSE,TRUE,TRUE
148437984,FALSE,TRUE,TRUE
148437985,FALSE,TRUE,TRUE
148437986,FALSE,TRUE,TRUE
148437987,FALSE,FALSE,TRUE
148437991,FALSE,FALSE,TRUE
148437994,FALSE,FALSE,TRUE
148437998,FALSE,FALSE,TRUE
148438000,FALSE,FALSE,TRUE
148438002,FALSE,FALSE,TRUE
148438003,FALSE,FALSE,TRUE
148438005,FALSE,FALSE,TRUE
148438008,FALSE,FALSE,TRUE
148438009,FALSE,FALSE,TRUE
148438011,FALSE,FALSE,TRUE
148438012,FALSE,FALSE,TRUE
148438015,FALSE,FALSE,TRUE
148438016,FALSE,FALSE,TRUE
148438018,FALSE,FALSE,TRUE
148438020,FALSE,FALSE,TRUE
148438022,FALSE,FALSE,TRUE
148438024,FALSE,FALSE,TRUE
148438026,FALSE,FALSE,TRUE
148438028,FALSE,FALSE,TRUE
148438029,FALSE,FALSE,TRUE
148438030,FALSE,FALSE,TRUE
148438031,FALSE,FALSE,TRUE
148438033,FALSE,FALSE,TRUE
148438035,FALSE,FALSE,TRUE
148438037,FALSE,FALSE,TRUE
148438039,FALSE,FALSE,TRUE
148438041,FALSE,FALSE,TRUE
148438043,FALSE,FALSE,TRUE
148438045,FALSE,FALSE,TRUE
148438047,FALSE,FALSE,TRUE
148438049,FALSE,FALSE,TRUE
148438051,FALSE,FALSE,TRUE
148438054,FALSE,FALSE,TRUE
148438055,FALSE,FALSE,TRUE
148438056,FALSE,FALSE,TRUE
148438059,FALSE,FALSE,TRUE
148438060,FALSE,FALSE,TRUE
148438062,FALSE,FALSE,TRUE
148438065,FALSE,FALSE,TRUE
148438067,FALSE,FALSE,TRUE
148438069,FALSE,FALSE,TRUE
148438071,FALSE,FALSE,TRUE
148438075,FALSE,FALSE,TRUE
148438078,FALSE,FALSE,TRUE
148438079,FALSE,FALSE,TRUE
148438081,FALSE,FALSE,TRUE
148438084,FALSE,FALSE,TRUE
148438087,FALSE,FALSE,TRUE
148438090,FALSE,FALSE,TRUE
148438092,FALSE,FALSE,TRUE
148438094,FALSE,FALSE,TRUE
148438095,FALSE,FALSE,TRUE
148438096,FALSE,FALSE,TRUE
148438097,FALSE,FALSE,TRUE
148438098,FALSE,FALSE,TRUE
148438099,FALSE,FALSE,TRUE
148438100,FALSE,FALSE,TRUE
148438101,FALSE,FALSE,TRUE
148438102,FALSE,FALSE,TRUE
148438103,FALSE,FALSE,TRUE
148438104,FALSE,FALSE,TRUE
148438108,FALSE,TRUE,FALSE
148438110,FALSE,TRUE,FALSE
148438113,FALSE,FALSE,TRUE
148438117,FALSE,FALSE,TRUE
148438120,FALSE,FALSE,TRUE
148438123,FALSE,FALSE,TRUE
148438126,FALSE,FALSE,TRUE
148438128,FALSE,FALSE,TRUE
148438130,FALSE,FALSE,TRUE
148438132,FALSE,FALSE,TRUE
148438133,FALSE,FALSE,TRUE
148438135,FALSE,FALSE,TRUE
148438137,FALSE,FALSE,TRUE
148438138,FALSE,FALSE,TRUE
148438140,FALSE,FALSE,TRUE
148438141,FALSE,FALSE,TRUE
148438143,FALSE,FALSE,TRUE
148438145,FALSE,FALSE,TRUE
148438147,FALSE,FALSE,TRUE
148438149,FALSE,FALSE,TRUE
148438151,FALSE,FALSE,TRUE
148438155,FALSE,FALSE,TRUE
148438158,FALSE,FALSE,TRUE
148438161,FALSE,FALSE,TRUE
148438163,FALSE,FALSE,TRUE
148438165,FALSE,FALSE,TRUE
148438167,FALSE,FALSE,TRUE
148438169,FALSE,FALSE,TRUE
148438170,FALSE,FALSE,TRUE
148438171,FALSE,FALSE,TRUE
148438173,FALSE,FALSE,TRUE
148438174,FALSE,FALSE,TRUE
148438175,FALSE,FALSE,TRUE
148438176,FALSE,FALSE,TRUE
148438178,FALSE,FALSE,TRUE
148438179,FALSE,FALSE,TRUE
148438183,FALSE,FALSE,TRUE
148438186,FALSE,FALSE,TRUE
148438188,FALSE,FALSE,TRUE
148438190,FALSE,FALSE,TRUE
148438193,FALSE,FALSE,TRUE
148438195,FALSE,FALSE,TRUE
148438196,FALSE,FALSE,TRUE
148438199,FALSE,FALSE,TRUE
148438201,FALSE,FALSE,TRUE
148438203,FALSE,FALSE,TRUE
148438204,FALSE,FALSE,TRUE
148438206,FALSE,FALSE,TRUE
148438208,FALSE,FALSE,TRUE
148438212,FALSE,FALSE,TRUE
148438215,FALSE,FALSE,TRUE
148438218,FALSE,FALSE,TRUE
148438220,FALSE,FALSE,TRUE
148438223,FALSE,FALSE,TRUE
148438226,FALSE,FALSE,TRUE
148438228,FALSE,FALSE,TRUE
148438230,FALSE,FALSE,TRUE
148438232,FALSE,FALSE,TRUE
148438234,FALSE,FALSE,TRUE
148438235,FALSE,FALSE,TRUE
148438236,FALSE,FALSE,TRUE
148438237,FALSE,FALSE,TRUE
148438238,FALSE,FALSE,TRUE
148438239,FALSE,FALSE,TRUE
148438240,FALSE,FALSE,TRUE
148438241,FALSE,FALSE,TRUE
148438242,FALSE,FALSE,TRUE
148438243,FALSE,FALSE,TRUE
148438244,FALSE,FALSE,TRUE
148438245,FALSE,FALSE,TRUE
148438246,FALSE,FALSE,TRUE
148438247,FALSE,FALSE,TRUE
148438248,FALSE,FALSE,TRUE
148438249,FALSE,FALSE,TRUE
146042122,FALSE,FALSE,TRUE
146042123,FALSE,FALSE,TRUE
146042124,FALSE,FALSE,TRUE
146042125,FALSE,TRUE,TRUE
146042126,FALSE,FALSE,TRUE
146042127,FALSE,FALSE,TRUE
146042128,FALSE,FALSE,TRUE
146042129,FALSE,FALSE,TRUE
146042130,FALSE,TRUE,FALSE
